filename,dbh,residual_dbh,fdbh,dab,residual_dab,fdab,buttress_h,height,pa,crown_vol,crown_depth,fname_noext,tag.x,tag6,tag.y,dbh_2019,species_code,species,priority,lianas_2011,lianas_2012,lianas_2013,lianas_2014,lianas_2015,lianas_2016,lianas_2017,lianas_2018,lianas_2019,lianas_2020,lianas_2021,lianas_2022,lianas_2023,lianas_2024,recorded_years,infested_years,first_inf,last_inf,H1_category,calc.dbh,dendroDiam,dendroHt,paintDiam,paintHt,crown,illumination,stemdead,DendroID,measure,date,fid,sbpltnm,quadrnt,lianas_2019_field,notes_2019,notes_2025,liana_tag_1,liana_tag_2,liana_tag_3,liana_tag_4,liana_tag_5,infestation_type,mode_l1,mode_l2,mode_l3,mode_l4,mode_l5,five_plus,x,y,priority_field,px,py,fid_tls,quadrnt_tls,dist,angle,x_tls,y_tls,x_aligned,y_aligned,dbh_cm,crown_base_h,log_dbh,log_depth,log_area,log_vol,log_height,slenderness,log_slender,cbh_ratio,log_cbh
TETPANA_444.txt,0.434501817060245,1.1784145706346e-4,NA,0.434501817060245,1.1784145706346e-4,NA,1.3,26.439,84.5884439999998,195.602743538833,13.938,TETPANA_444,444,000444,444,424.5652082665392,TET2PA,Tetragastris panamensis,high,4,3,4,4,4,2,NA,1,2,1,2,2,3,3,2011;2012;2013;2014;2015;2016;2018;2019,2011;2012;2013;2014;2015;2016;2018;2019,2011,2018,Persistently infested,439.925418046344,NA,1.8,NA,1.7,4,3,alive,1609,162.02,2024-12-17,372,92,4704,20,NA,"I am almost certain this is the tree, however the tag was not visible due to foliage being in the way.",NA,NA,NA,NA,NA,Both,scrambling,adhesive_roots,scrambling,scrambling,scrambling,NA,-79.8466502286326,9.15174760862918,completed,948,86.9,372,4704,951.974584745,0.0589484258603,-79.8466502286326,9.15174760862918,13.818162737721082,-22.651580864652143,42.456520826653914,12.501,3.7484805128955614,2.634618923016327,4.437797661537446,5.276085783774502,3.274840192785633,0.6227311961794518,-0.47364032010992807,0.4728242369227278,-0.749031551677207
TETPANA_4728.txt,0.478875262653473,0.00103507967514809,NA,0.417056929539754,1.9618194572169e-4,NA,5.8,24.839,56.4820125000001,266.078884589833,12.288,TETPANA_4728,4728,004728,4728,432.9113710685132,TET2PA,Tetragastris panamensis,high,1,2,3,2,2,2,2,2,2,1,4,2,1,3,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,438.24009174250455,NA,2.8,NA,2.7,4,3,alive,232647,71.15,2024-11-28,338,49,2216,10,NA,"Looks like there was a tree fall next to it where that tree was highly infested, so there’s a massive mass of dead lianas next to focal tree.",NA,NA,NA,NA,NA,Direct,NA,NA,NA,NA,NA,scrambling,-79.8511496230911,9.15415216872584,completed,444.4,335,338,2216,556.521661753,0.613482085565,-79.8511496230911,9.15415216872584,-17.393271681458998,-22.773934494680873,43.291137106851316,12.550999999999998,3.767947928303445,2.508623176405316,4.033922224632334,5.583792823425282,3.2124149986059636,0.5737664025477618,-0.5555329296974812,0.5052940939651355,-0.6826146549276547
TETPANA_5223.txt,0.788002559595245,0.00110401792694157,NA,0.72503274252545,3.5787164852675e-4,NA,5.38,36.456,132.6118515,690.415697677,21.075,TETPANA_5223,5223,005223,5223,778.7282379746865,TET2PA,Tetragastris panamensis,high,2,3,2,3,1,2,2,3,3,3,3,3,3,4,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,782.8230494552382,NA,3.7,NA,3.8,4,4,alive,3019,63.68,2024-11-21,12,36,1907,25,NA,NA,01190240,NA,NA,NA,NA,Both,twining,scrambling,scrambling,NA,NA,NA,-79.8516888341454,9.15244835418413,completed,391.9,144.6,12,1907,417.725711442,0.321012342763,-79.8516888341454,9.15244835418413,-33.74986600188322,-48.828714181235455,77.87282379746866,15.381000000000004,4.355077031901342,3.048087503887919,4.887426451585856,6.537293876586343,3.5961060539615817,0.4681479137678971,-0.7589709779397603,0.42190585911784073,-0.8629730724919081
TETPANA_5322.txt,0.44123381561736,6.262497655511e-4,NA,0.459188128910816,3.4059400190933e-4,NA,6.76,28.812,157.743578499998,620.954990928167,13.551,TETPANA_5322,5322,005322,5322,487.64371779283607,TET2PA,Tetragastris panamensis,high,2,1,1,1,1,1,2,0,3,3,3,3,1,3,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2019,2011,2017,Persistently infested,497.9183368444161,NA,3.4,NA,3.3,4,4,alive,602,129.19,2024-11-21,371,36,1808,20,NA,NA,12849,NA,NA,NA,NA,Both,twining,NA,NA,NA,NA,NA,-79.851963520993,9.15260920818583,completed,361.1,161.3,371,1808,395.488179343,0.387635700957,-79.851963520993,9.15260920818583,-68.76910816495013,-62.72232279301011,48.76437177928361,15.261000000000001,3.8869999597260803,2.606460345340577,5.060970793778185,6.431258600930252,3.3607919670271165,0.5908412012443909,-0.5262079926989639,0.5296751353602666,-0.6354914125183788
TETPANA_5538.txt,0.566801027979068,4.3930184941051e-4,NA,0.530045248692696,2.5152539249577e-4,NA,3.58,28.528,170.080219,839.661140757167,15.939,TETPANA_5538,5538,005538,5538,568.0489027508221,TET2PA,Tetragastris panamensis,high,1,0,1,1,2,2,1,4,1,2,3,2,3,3,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,573.3427822297662,NA,1.8,NA,1.5,4,4,alive,3336,93.48,2024-11-26,620,31,1708,100,NA,NA,NA,NA,NA,NA,NA,Both,NA,NA,NA,NA,NA,adhesive_roots,-79.8519967847097,9.15269725743132,completed,357.1,170.9,620,1708,395.88788817,0.413900372113,-79.8519967847097,9.15269725743132,-56.67953280979623,-2.177598453591358,56.80489027508221,12.588999999999999,4.039622418413316,2.7687689361369157,5.13627020222216,6.732998406587617,3.3508860611207845,0.5022102826332536,-0.6887363572925319,0.44128575434660683,-0.8180626443366624
TETPANA_5987.txt,0.497159812326803,0.00181988617675138,NA,0.467174243688337,2.2510328452086e-4,NA,5.14,29.782,152.574815,698.377122241,18.141,TETPANA_5987,5987,005987,5987,505.2691720922598,TET2PA,Tetragastris panamensis,high,1,3,0,1,2,0,1,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2014;2015;2017,2011,2017,Lost lianas,519.3780571981346,NA,3.3,NA,3.2,4,3,alive,427,154.89,2024-11-15,172,24,1410,0,sub:correcto(1,Not infested,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8526655894219,9.15304039031223,completed,282.3,206.2,172,1410,349.587943156,0.598394539275,-79.8526655894219,9.15304039031223,-9.806860593474426,18.88929561369818,50.52691720922598,11.641000000000002,3.922506208323864,2.8981745699591857,5.02765506591139,6.548759246601973,3.3939041841680133,0.5894284006419047,-0.5286020241558509,0.390873682089853,-0.9393708349019092
TETPANA_6185.txt,0.470264717794993,2.5497663026097e-4,NA,0.463273677694413,1.689177134823e-4,NA,1.36,24.829,24.1681519999996,43.323985482,13.078,TETPANA_6185,6185,006185,6185,463.56720108082607,TET2PA,Tetragastris panamensis,high,4,3,3,3,4,4,3,3,4,3,3,4,3,3,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,468.4258589100323,NA,1.9,NA,1.8,4,4,alive,424,46.89,2024-11-20,619,24,1311,100,NA,NA,01130492,01130468,NA,NA,NA,Both,twining,twining,scrambling,scrambling,NA,NA,-79.8527768421765,9.15323888663495,completed,269.3,227.7,619,1311,352.660998694,0.669427830762,-79.8527768421765,9.15323888663495,-48.55132703928615,10.098435613008292,46.356720108082605,11.751000000000001,3.8363662676530375,2.570931429139084,3.185035733372753,3.7687064188704893,3.212012324846798,0.535607349745844,-0.6243539428062395,0.47327721615852436,-0.748073981494994
TETPANA_6190.txt,0.581256827064223,6.4756303873099e-4,NA,0.562377686054249,2.8004977672331e-4,NA,2.02,30.589,217.570055499999,1137.19165844483,19.818,TETPANA_6190,6190,006190,6190,588.3108289271427,TET2PA,Tetragastris panamensis,high,4,3,4,3,1,1,1,1,1,1,0,0,1,2,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,599.684077996043,NA,2.1,NA,2,4,4,alive,421,109.54,2024-11-15,303,24,1310,5,NA,NA,01130451,NA,NA,NA,NA,Both,scrambling,NA,NA,NA,NA,NA,-79.8527177851331,9.15305762321902,completed,276.5,207.9,303,1310,345.940254957,0.612252415564,-79.8527177851331,9.15305762321902,-13.30142107891396,14.597580758146393,58.831082892714264,10.770999999999997,4.074670335858311,2.9865906156367075,5.38252089292039,7.036317044580078,3.4206404672067623,0.5199462341324367,-0.6540298686515487,0.35212004315276724,-1.0437831298381293
TRATAS_181524.txt,0.2177289294945337,1.05420327915587e-4,NA,0.2177289294945337,1.05420327915587e-4,NA,1.3,20.379000306129488,28.899100000000264,87.21312271740406,12.129000186920198,TRATAS_181524,181524,181524,181524,212.52685596385865,TRATAS,Trattinnickia aspera,low,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2016;2017;2018;2019,NA,NA,NA,Never infested,228.99993674949093,229,1.4,236,1.3,4,2,alive,234743,29.27,2024-11-26,180,31,1607,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8522283249383,9.15256339480314,NA,332.2,155.2,180,1607,366.665896969,0.40459276221,-79.8522283249383,9.15256339480314,-84.13580586853811,-10.516887150302594,21.252685596385867,8.25000011920929,3.056483268391413,2.495599294737758,3.3638104527649655,4.468354809470955,3.0145049738990854,0.9588905935537411,-0.04197829449232748,0.4048284996947519,-0.9042917591028852
TRATAS_515114.txt,0.407329736842921,3.6993505887017e-4,NA,0.402106096559833,1.7252837697376e-4,NA,1.42,24.6659990549088,127.6148,633.313310243631,11.1929988861084,TRATAS_515114,515114,515114,515114,393.9999216009043,TRATAS,Trattinnickia aspera,low,0,1,1,1,1,1,1,2,1,0,1,0,0,2,2011;2012;2013;2014;2015;2016;2017;2018;2019,2012;2013;2014;2015;2016;2017;2018;2019,2012,2018,Persistently infested,427.95350055655047,NA,1.5,NA,1.3,4,3,alive,233471,117.28,2024-11-22,179,28,1505,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8523764092833,9.15211619394097,NA,317.7,105.2,179,1505,334.664503645,0.287303466534,-79.8523764092833,9.15211619394097,-22.88805966359929,67.85588589919115,39.399992160090434,13.473000168800398,3.673765617321392,2.4152884833903205,4.849016351645479,6.450965260581851,3.205425738828252,0.6260407097211002,-0.4683398784931402,0.5462174931089656,-0.6047380435257504
TREMAI_832406.txt,0.4690832822914472,4.377856898560358e-4,NA,0.4212111193671883,1.8221422708453449e-4,NA,2.5,28.25900042057041,125.75957999999972,322.93885556252945,12.0080003738404,TREMAI_832406,832406,832406,832406,419.45121891909184,TREMIN,Trema integerrima,low,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,2016;2017;2018;2019,NA,NA,NA,Never infested,NA,NA,3.3,NA,3.2,NA,NA,dead,232943,NA,2022-12-29,181,65,3212,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8492591550775,9.15335544605804,NA,655.15,254.36,181,3212,702.794800849,0.337870797015,-79.8492591550775,9.15335544605804,-26.14661225285704,49.365767151870045,41.94512189190918,16.25100004673001,3.7363621422878173,2.485573125463772,4.834371988980661,5.7774630036388395,3.3414120058088237,0.6737136321451793,-0.3949501364789937,0.5750734210294471,-0.5532575575894362
TRIPCU_211619.txt,0.20638410854266737,3.439257310261153e-4,NA,0.173787621029774,7.809743394639657e-5,NA,4.9,25.349999785423325,44.258757000000045,209.65015293524672,10.4489994049073,TRIPCU_211619,211619,211619,211619,210.88056923975367,TRIPCU,Triplaris cumingiana,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,NA,NA,NA,Never infested,210.64848175604627,NA,1.4,NA,1.3,4,3,alive,349,48.84,2024-11-22,217,19,1008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8532677422908,9.15267805359225,NA,217.6,163.8,217,1008,272.360422969,0.612800704298,-79.8532677422908,9.15267805359225,-24.501442296160917,-28.24512449150083,21.088056923975365,14.901000380516026,3.0487068576703686,2.346506223099852,3.7900532501797377,5.345440203095383,3.232778721572629,1.2021022077478596,0.1840718639022602,0.5878106708736286,-0.5313503712430317
TRITUB_104880.txt,0.443803703466241,6.6625818395453e-4,NA,0.416337962103447,1.9604592817074e-4,NA,2.62,27.427,129.3529615,640.1085918125,13.306,TRITUB_104880,104880,104880,104880,467.29022249759186,TRI2TU,Trichilia tuberculata,high,1,0,1,1,2,1,0,0,2,0,1,NA,0,NA,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2013;2014;2015;2016;2019,2011,2016,Persistently infested,NA,NA,1.6,NA,1.3,NA,NA,dead,233324,NA,2024-11-28,342,64,3124,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8493279888152,9.1554838531302,dead,639.2,489.3,342,3124,804.978962458,0.620877257974,-79.8493279888152,9.1554838531302,-35.70599410069531,34.161427879425446,46.72902224975918,14.121,3.8443654330985986,2.588215061319696,4.862544803615404,6.461637836667624,3.3115279296645714,0.5869371683705911,-0.5328375034340274,0.5148576220512634,-0.6638648785774564
TRITUB_1773.txt,0.476549278945376,9.1054784331611e-4,NA,0.43378226149897,1.9746707909862e-4,NA,2.74,27.229,128.985340499999,857.467581432333,16.488,TRITUB_1773,1773,001773,1773,451.0532474514811,TRI2TU,Trichilia tuberculata,high,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2013;2014;2016,2013,2016,Lost lianas,457.24636848728983,NA,3.95,NA,3.75,4,4,alive,233353,31.78,2024-12-12,208,77,3921,0,NA,Very damaged crown,NA,NA,NA,NA,NA,Both,adhesive_roots,adhesive_roots,NA,NA,NA,NA,-79.8478850222794,9.15496757858919,completed,799.7,437.9,208,3921,911.74365915,0.468520834652,-79.8478850222794,9.15496757858919,-9.09424644078888,54.24370847082278,45.10532474514811,10.741,3.809000304842092,2.802632843588158,4.859698758369319,6.753983372415618,3.3042825818100696,0.6036759551970406,-0.5047177230320227,0.3944691321752543,-0.9302143871941597
TRITUB_1783.txt,0.497439252491407,5.793149667759e-4,NA,0.462146239272156,2.1605744709485e-4,NA,2.8,29.443,145.2507325,810.570807047667,21.142,TRITUB_1783,1783,001783,1783,495.3056633923374,TRI2TU,Trichilia tuberculata,high,0,0,0,1,0,0,NA,0,0,0,0,0,0,1,2011;2012;2013;2014;2015;2016;2018;2019,2014,2014,2014,Lost lianas,509.1193452524949,NA,2,NA,1.8,4,5,alive,233355,94.75,2024-11-28,209,77,3920,0,NA,NA,NA,NA,NA,NA,NA,Lateral,NA,NA,NA,NA,NA,NA,-79.8479693651014,9.1547742058082,completed,791.2,416.2,209,3920,893.990984295,0.45179634378,-79.8479693651014,9.1547742058082,-26.544812922920528,38.81031629734226,49.530566339233744,8.301000000000002,3.902589980801558,3.0512615833464714,4.978461438748565,6.697738699540836,3.3824561908429147,0.5944410124113169,-0.5201337899586436,0.28193458547023065,-1.266080201370016
TRITUB_181738.txt,0.480361206865875,4.5039253424099e-4,NA,0.460230441508984,2.2658219111668e-4,NA,2.08,28.259,121.074918,559.506203457333,18.428,TRITUB_181738,181738,181738,181738,477.06984498893576,TRI2TU,Trichilia tuberculata,high,3,2,3,3,4,2,1,4,1,2,1,2,2,2,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,499.3527883544441,NA,1.5,NA,1.3,4,4,alive,232547,145.64,2024-11-26,628,31,1608,100,NA,NA,10079,01160482,01160484,01160486,01160483,Both,NA,NA,NA,NA,NA,twining,-79.8521610982532,9.15268588854373,completed,339.1,169,628,1608,378.87967747,0.429886439018,-79.8521610982532,9.15268588854373,-73.4795844402496,0.7048433961280267,47.706984498893576,9.831,3.865077812728445,2.9138712470736707,4.796409511022906,6.327054615192449,3.341411990926117,0.5923451313644732,-0.5236658218023279,0.3478891680526558,-1.0558713325413298
TRITUB_213134.txt,0.411435041379544,6.1847476548884e-4,NA,0.369677660410268,2.7666626386395e-4,NA,6.88,29.161,73.8157364999998,413.756427886333,14.781,TRITUB_213134,213134,213134,213134,476.8204439915724,TRI2TU,Trichilia tuberculata,high,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2011;2012;2013;2014;2015;2016;2017;2018;2019,2012,2012,2012,Lost lianas,500.16123397439213,NA,1.5,NA,1.3,4,4,alive,233110,132.53,2024-11-20,185,20,1015,0,NA,NA,NA,NA,NA,NA,NA,Both,adhesive_roots,NA,NA,NA,NA,NA,-79.853206583632,9.15392555100094,completed,219.4,301.9,185,1015,373.202317785,0.909891867308,-79.853206583632,9.15392555100094,26.59229590106665,32.47448153134678,47.68204439915724,14.38,3.864554899336984,2.693342572229936,4.301571940583092,6.025277462247533,3.372832200105259,0.6115719316874636,-0.49172269923172485,0.4931243784506704,-0.7069938478123584
TRITUB_2170.txt,0.591236900442797,3.7210899381604e-4,NA,0.541504478664649,2.5916369066108e-4,NA,5.44,29.813,116.8663655,430.236552705167,16.372,TRITUB_2170,2170,002170,2170,609.1543671821491,TRI2TU,Trichilia tuberculata,high,0,3,4,2,4,0,NA,1,3,1,2,2,1,3,2011;2012;2013;2014;2015;2016;2018;2019,2012;2013;2014;2015;2018;2019,2012,2018,Persistently infested,604.8046568172877,NA,1.4,NA,1.3,4,5,alive,1284,52.81,2024-12-11,375,74,3711,20,NA,NA,22130,01370322,NA,NA,NA,Direct,NA,NA,NA,NA,NA,twining,-79.8484135272122,9.15313127656979,completed,748.9,232.9,375,3711,784.279044728,0.269045342832,-79.8484135272122,9.15313127656979,-14.804869367659194,12.395388896691628,60.91543671821491,13.440999999999999,4.109486619085685,2.7955725586301567,4.761031106804865,6.064335179995815,3.3949445399963896,0.4894161743912332,-0.7145420790892955,0.4508435917217321,-0.7966348029073785
TRITUB_2683.txt,0.423895153233856,1.827184991085e-4,NA,0.423895153233856,1.827184991085e-4,NA,1.3,25.685,106.537240500001,580.915775951667,17.434,TRITUB_2683,2683,002683,2683,426.8099739229024,TRI2TU,Trichilia tuberculata,high,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,2016;2017;2018;2019,NA,NA,NA,Never infested,448.1509062391722,NA,1.4,NA,1.3,4,3,alive,232799,130.54,2024-12-03,200,68,3414,0,NA,NA,20355,NA,NA,NA,NA,Both,twining,twining,twining,twining,NA,NA,-79.8489342257852,9.1535922313663,completed,689.9,281.8,200,3414,745.233688181,0.355319643251,-79.8489342257852,9.1535922313663,-31.799268003470843,-47.189443764222474,42.68099739229024,8.250999999999998,3.753753795239465,2.8584223225893846,4.668494600083403,6.364605782405013,3.245907163919231,0.6017900604318974,-0.5078466313202341,0.32123807669846205,-1.1355727587970252
TRITUB_4726.txt,0.473143181788436,6.6663663196921e-4,NA,0.437003639461064,2.1703857870495e-4,NA,5.02,28.015,54.945731,197.03744879,13.995,TRITUB_4726,4726,004726,4726,502.75950476883673,TRI2TU,Trichilia tuberculata,high,1,4,3,3,2,2,3,3,3,1,0,3,2,4,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,507.4537727269616,NA,3,NA,2.9,4,3,alive,799,91.07,2024-11-28,374,49,2216,20,NA,Not much of the crown left/ stubby,NA,NA,NA,NA,NA,Both,NA,NA,NA,NA,NA,scrambling,-79.8511053199779,9.1541433594039,completed,449.3,334.2,374,2216,559.964400654,0.607073784667,-79.8511053199779,9.1541433594039,-22.152048283156773,-21.36853025125964,50.27595047688367,14.020000000000001,3.9175268410371173,2.6387001229674167,4.006345989023691,5.283393806052862,3.332740081017248,0.5572246717221386,-0.5847867600198693,0.5004461895413171,-0.6922551994108038
TRITUB_5219.txt,0.452601964099603,3.2304770583819e-4,NA,0.442462173764386,2.1093297020394e-4,NA,1.66,26.952,130.881298,500.705888517167,16.791,TRITUB_5219,5219,005219,5219,453.8434313835835,TRI2TU,Trichilia tuberculata,high,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2012;2013;2017,2012,2017,Lost lianas,464.4781900777426,NA,3.1,NA,3,4,2,alive,612,134.99,2024-11-21,194,36,1907,0,NA,NA,NA,NA,NA,NA,NA,Both,adhesive_roots,NA,NA,NA,NA,NA,-79.8516198534131,9.15256897584607,completed,399,158.2,194,1907,429.218172961,0.345015142776,-79.8516198534131,9.15256897584607,-16.441028077845658,-16.184785023589598,45.384343138358346,10.161000000000001,3.8151671807738947,2.820843028577332,4.8742907902869215,6.216018879836281,3.294057506104252,0.5938611894818958,-0.5211096746696431,0.37700356188780054,-0.9755006436005074
TRITUB_5220.txt,0.394033123268407,5.8714447011652e-4,NA,0.341475230825641,1.4496758188627e-4,NA,6.16,27.565,86.574475,450.4372338885,18.654,TRITUB_5220,5220,005220,5220,426.289492368968,TRI2TU,Trichilia tuberculata,high,NA,NA,NA,NA,NA,0,4,0,0,0,0,0,0,0,2016;2017;2018;2019,2017,2017,2017,Lost lianas,448.8294567070261,NA,1.4,NA,1.3,4,3,alive,232868,130.88,2024-11-26,193,36,1907,0,NA,Not infested,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8516597017808,9.15249890093302,completed,394.9,150.3,193,1907,422.535323967,0.331210766262,-79.8516597017808,9.15249890093302,-26.460874066164365,-35.11392407135315,42.6289492368968,8.911000000000001,3.7525335820308547,2.926060600304672,4.461005026163833,6.1102187418999705,3.316546852041647,0.646626306616574,-0.4359867299892077,0.3232722655541448,-1.129260383411064
TRITUB_614.txt,0.428161054645403,6.377568917513e-4,NA,0.415704097885872,1.616018558563e-4,NA,4.48,24.863,110.7113725,460.020153128667,15.632,TRITUB_614,614,000614,614,433.92606981904527,TRI2TU,Trichilia tuberculata,high,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2016;2017;2018;2019,NA,NA,NA,Never infested,443.9664827450856,NA,3.1,NA,3,4,4,alive,232886,137.68,2024-12-14,215,91,4620,0,NA,Not infested except at base of trunk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8467045695208,9.15467235289996,completed,930.5,409.9,215,4620,1016.78329058,0.382476197768,-79.8467045695208,9.15467235289996,-41.049500024807,-17.776326389185783,43.39260698190453,9.231,3.7702890805567586,2.749320095300427,4.706926567048617,6.131270299672736,3.213380754586221,0.5729777888285971,-0.5569083259705377,0.3712745847242891,-0.9908133695782065
TRITUB_6744.txt,0.460781342168856,7.0894001151553e-4,NA,0.437473884526597,1.8260662779961e-4,NA,1.66,28.682,103.207,539.206390353333,15.521,TRITUB_6744,6744,006744,6744,457.04012257364127,TRI2TU,Trichilia tuberculata,high,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2012;2014,2012,2014,Lost lianas,460.0991948635843,NA,1.56,NA,1.46,2,2,alive,361,60.86,2024-11-20,186,20,1014,0,NA,"Very difficult to see crown, however, potential lateral and direct spread.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8533556904945,9.15377971771281,completed,203.6,285.2,186,1014,350.41689457,0.918349457587,-79.8533556904945,9.15377971771281,11.71998874936014,14.996773349283046,45.70401225736413,13.160999999999998,3.8221860896123085,2.7421939456690474,4.636736680204513,6.290098411073367,3.3562697483070205,0.6275597826835995,-0.46591634130528803,0.45885921483857467,-0.779011837454834
TRITUB_7598.txt,0.396431778009973,4.8900464037913e-4,NA,0.405116825344748,1.771350468239e-4,NA,2.2,29.42,107.997147000001,660.843972329333,19.969,TRITUB_7598,7598,007598,7598,423.9023478102915,TRI2TU,Trichilia tuberculata,high,1,1,0,1,0,0,0,0,0,1,1,3,1,0,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2014,2011,2014,Lost lianas,439.6441189478322,NA,1.9,NA,1.7,4,5,alive,233983,21.68,2024-11-14,340,11,506,10,NA,NA,NA,NA,NA,NA,NA,Both,twining,twining,adhesive_roots,adhesive_roots,scrambling,NA,-79.8543047668803,9.15237727618758,completed,104.9,126.5,340,506,164.335814721,0.846010540646,-79.8543047668803,9.15237727618758,-35.54943897079542,16.657532553900097,42.39023478102915,9.451,3.7469180239439033,2.9941810710612544,4.682104810108636,6.4935177640747295,3.3816747151732915,0.6940277672905529,-0.36524330877061195,0.32124405166553366,-1.1355541591603724
TRITUB_82836.txt,0.463815810236056,2.6474087378726e-4,NA,0.443420337390943,1.9423297678885e-4,NA,1.84,31.302,147.076053000001,803.986948146,15.211,TRITUB_82836,82836,082836,82836,481.16229175313447,TRI2TU,Trichilia tuberculata,high,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,2016;2018;2019,NA,NA,NA,Never infested,515.3948486790773,NA,1.4,NA,1.3,4,4,alive,232940,207.22,2024-11-29,204,69,3517,0,NA,Really need to add option for an uninfested!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.8486464486873,9.15422722045025,completed,719,353.1,204,3517,801.024724962,0.42403850834,-79.8486464486873,9.15422722045025,-51.61261815667774,-35.230130549902555,48.11622917531345,16.091,3.873619525095657,2.722018850329606,4.990949820337339,6.689583035397946,3.4436819932683105,0.6505497321070169,-0.4299375318273462,0.5140566098012906,-0.6654218837912975
TRITUB_8517.txt,0.396534139102109,3.4992284232508e-4,NA,0.367701823416493,1.6524111260361e-4,NA,4.78,25.282,33.0067395,107.671863008333,14.251,TRITUB_8517,8517,008517,8517,399.80626123977186,TRI2TU,Trichilia tuberculata,high,2,3,4,4,4,3,3,3,2,2,3,3,1,3,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011;2012;2013;2014;2015;2016;2017;2018;2019,2011,2018,Persistently infested,401.547904335622,NA,3.3,NA,3.2,4,3,alive,13,72.93,2024-11-13,623,1,21,100,NA,NA,01001104,NA,NA,NA,NA,Direct,twining,scrambling,adhesive_roots,NA,NA,NA,-79.8550200621034,9.15518066287534,completed,15.3,433.5,623,21,433.769915969,1.5030540772,-79.8550200621034,9.15518066287534,16.69417548130997,-51.24019769415065,39.98062612397719,11.031,3.6883949898795176,2.656827079691075,3.496711767887657,4.679088296625205,3.230092680073366,0.6323562798041793,-0.4583023098061517,0.436318329246104,-0.8293831890861212
